Estacao;Valor;Valor_D-1;m_postos;Incosistente;Area;P100;P95;P90
2;0.78;0.68;2.43;0;210000;27.79;11.43;8.61
2;4.79;0.78;2.09;0;210000;27.79;11.43;8.61
2;7.37;4.79;2.77;0;210000;27.79;11.43;8.61
2;1.17;7.37;1.38;0;210000;27.79;11.43;8.61
2;4.79;1.17;5.48;0;210000;27.79;11.43;8.61
2;12.15;4.79;9.6;0;210000;27.79;11.43;8.61
2;4.21;12.15;2.48;0;210000;27.79;11.43;8.61
2;3.32;4.21;5.24;0;210000;27.79;11.43;8.61
2;2.17;3.32;5.19;0;210000;27.79;11.43;8.61
2;1.87;2.17;6.3;0;210000;27.79;11.43;8.61
2;1.39;1.87;4.24;0;210000;27.79;11.43;8.61
2;0.58;1.39;0.61;0;210000;27.79;11.43;8.61
2;2.85;0.58;1.51;0;210000;27.79;11.43;8.61
2;2.89;2.85;4.69;0;210000;27.79;11.43;8.61
2;1.35;2.89;2.27;0;210000;27.79;11.43;8.61
2;3.08;1.35;2.57;0;210000;27.79;11.43;8.61
2;4.52;3.08;5.51;0;210000;27.79;11.43;8.61
2;6.91;4.52;3.74;0;210000;27.79;11.43;8.61
2;1.1;6.91;0.7;0;210000;27.79;11.43;8.61
2;4.37;1.1;4.11;0;210000;27.79;11.43;8.61
2;0.55;4.37;0.94;0;210000;27.79;11.43;8.61
2;4.52;0.55;2.83;0;210000;27.79;11.43;8.61
2;3.92;4.52;5.23;0;210000;27.79;11.43;8.61
2;2.46;3.92;4.91;0;210000;27.79;11.43;8.61
2;7.86;2.46;2.38;0;210000;27.79;11.43;8.61
2;5.52;7.86;3.57;0;210000;27.79;11.43;8.61
2;4.89;5.52;6.63;0;210000;27.79;11.43;8.61
2;1.2;4.89;1.56;0;210000;27.79;11.43;8.61
2;1.73;1.2;1.94;0;210000;27.79;11.43;8.61
2;2.54;1.73;1.48;0;210000;27.79;11.43;8.61
2;0.22;2.54;0.2;0;210000;27.79;11.43;8.61
2;0.69;0.22;0.07;0;210000;27.79;11.43;8.61
2;0.19;0.69;0.67;0;210000;27.79;11.43;8.61
2;0.03;0.19;0.11;0;210000;27.79;11.43;8.61
2;0.29;0.03;0;0;210000;27.79;11.43;8.61
2;0.17;0.29;0.42;0;210000;27.79;11.43;8.61
2;0.07;0.17;0.03;0;210000;27.79;11.43;8.61
2;0.16;0.07;0;0;210000;27.79;11.43;8.61
2;0.33;0.16;0.43;0;210000;27.79;11.43;8.61
2;0.09;0.33;0;0;210000;27.79;11.43;8.61
2;0;0.09;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0.01;0;0;0;210000;27.79;11.43;8.61
2;0.21;0.01;0.29;0;210000;27.79;11.43;8.61
2;0.69;0.21;0.01;0;210000;27.79;11.43;8.61
2;0.57;0.69;0;0;210000;27.79;11.43;8.61
2;0.14;0.57;0;0;210000;27.79;11.43;8.61
2;0.02;0.14;0;0;210000;27.79;11.43;8.61
2;0.13;0.02;0.09;0;210000;27.79;11.43;8.61
2;0.03;0.13;0;0;210000;27.79;11.43;8.61
2;3.6;0.03;7.32;0;210000;27.79;11.43;8.61
2;0.08;3.6;0.36;0;210000;27.79;11.43;8.61
2;0;0.08;0;0;210000;27.79;11.43;8.61
2;0.02;0;0;0;210000;27.79;11.43;8.61
2;0.13;0.02;0.01;0;210000;27.79;11.43;8.61
2;2.45;0.13;0;0;210000;27.79;11.43;8.61
2;2.14;2.45;0;0;210000;27.79;11.43;8.61
2;1.93;2.14;0.81;0;210000;27.79;11.43;8.61
2;0.42;1.93;0.78;0;210000;27.79;11.43;8.61
2;0.03;0.42;0.3;0;210000;27.79;11.43;8.61
2;0.01;0.03;0;0;210000;27.79;11.43;8.61
2;0.03;0.01;0;0;210000;27.79;11.43;8.61
2;0;0.03;0;0;210000;27.79;11.43;8.61
2;0.03;0;0;0;210000;27.79;11.43;8.61
2;0.04;0.03;0;0;210000;27.79;11.43;8.61
2;0.03;0.04;0;0;210000;27.79;11.43;8.61
2;0.11;0.03;0;0;210000;27.79;11.43;8.61
2;0;0.11;0;0;210000;27.79;11.43;8.61
2;0.02;0;0;0;210000;27.79;11.43;8.61
2;0.01;0.02;0;0;210000;27.79;11.43;8.61
2;0;0.01;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0.05;0;0;0;210000;27.79;11.43;8.61
2;0;0.05;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0.01;0;0;0;210000;27.79;11.43;8.61
2;0;0.01;0;0;210000;27.79;11.43;8.61
2;0.01;0;0;0;210000;27.79;11.43;8.61
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.05;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0.05;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.11;0.01;0;0;210000;16.54;1.92;0.59
3;0.43;0.11;0;0;210000;16.54;1.92;0.59
3;0.05;0.43;0;0;210000;16.54;1.92;0.59
3;0.61;0.05;0.16;0;210000;16.54;1.92;0.59
3;0.03;0.61;0;0;210000;16.54;1.92;0.59
3;0;0.03;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0.02;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0.02;0;0;210000;16.54;1.92;0.59
3;0.38;0.01;0;0;210000;16.54;1.92;0.59
3;0.02;0.38;0;0;210000;16.54;1.92;0.59
3;0.1;0.02;0;0;210000;16.54;1.92;0.59
3;0.03;0.1;0;0;210000;16.54;1.92;0.59
3;0.01;0.03;0;0;210000;16.54;1.92;0.59
3;0.02;0.01;0;0;210000;16.54;1.92;0.59
3;0.12;0.02;0.22;0;210000;16.54;1.92;0.59
3;1.31;0.12;1.88;0;210000;16.54;1.92;0.59
3;0.16;1.31;0.52;0;210000;16.54;1.92;0.59
3;0.8;0.16;0.08;0;210000;16.54;1.92;0.59
3;1.92;0.8;0.35;0;210000;16.54;1.92;0.59
3;0.09;1.92;0.18;0;210000;16.54;1.92;0.59
3;5;0.09;3.69;0;210000;16.54;1.92;0.59
3;0.81;5;0.37;0;210000;16.54;1.92;0.59
3;5.41;0.81;1.93;0;210000;16.54;1.92;0.59
3;0.05;5.41;0;0;210000;16.54;1.92;0.59
3;0;0.05;0;0;210000;16.54;1.92;0.59
3;0.12;0;0;0;210000;16.54;1.92;0.59
3;0.62;0.12;0;0;210000;16.54;1.92;0.59
3;0.03;0.62;0;0;210000;16.54;1.92;0.59
3;0.01;0.03;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.03;0.01;0;0;210000;16.54;1.92;0.59
3;0;0.03;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.02;0;0;0;210000;16.54;1.92;0.59
3;0;0.02;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0.04;0.01;0;0;210000;16.54;1.92;0.59
3;0.04;0.04;0;0;210000;16.54;1.92;0.59
3;0;0.04;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.15;0;0;0;210000;16.54;1.92;0.59
3;0.08;0.15;0.07;0;210000;16.54;1.92;0.59
3;2.08;0.08;0;0;210000;16.54;1.92;0.59
3;4.48;2.08;1.32;0;210000;16.54;1.92;0.59
3;1.44;4.48;0;0;210000;16.54;1.92;0.59
3;0.08;1.44;0;0;210000;16.54;1.92;0.59
3;0.01;0.08;0;0;210000;16.54;1.92;0.59
3;0.01;0.01;0;0;210000;16.54;1.92;0.59
3;0.24;0.01;0;0;210000;16.54;1.92;0.59
3;0.03;0.24;0;0;210000;16.54;1.92;0.59
3;0.01;0.03;0;0;210000;16.54;1.92;0.59
3;0.06;0.01;0;0;210000;16.54;1.92;0.59
3;0.07;0.06;0;0;210000;16.54;1.92;0.59
3;0.01;0.07;0.06;0;210000;16.54;1.92;0.59
3;3;0.01;0.18;0;210000;16.54;1.92;0.59
3;1.14;3;0.28;0;210000;16.54;1.92;0.59
3;0.2;1.14;0.24;0;210000;16.54;1.92;0.59
3;0.03;0.2;0;0;210000;16.54;1.92;0.59
3;0.01;0.03;0;0;210000;16.54;1.92;0.59
3;0.02;0.01;0;0;210000;16.54;1.92;0.59
3;0.09;0.02;0;0;210000;16.54;1.92;0.59
3;0.62;0.09;0;0;210000;16.54;1.92;0.59
3;8.76;0.62;0.55;0;210000;16.54;1.92;0.59
3;9.93;8.76;1.74;0;210000;16.54;1.92;0.59
3;4.71;9.93;2.01;0;210000;16.54;1.92;0.59
4;0.14;4.71;0;0;210000;39.21;18.99;15.36
4;1.51;0.14;0.02;0;210000;39.21;18.99;15.36
4;1.1;1.51;0.11;0;210000;39.21;18.99;15.36
4;0.42;1.1;0;0;210000;39.21;18.99;15.36
4;2.98;0.42;1.03;0;210000;39.21;18.99;15.36
4;0.32;2.98;1.25;0;210000;39.21;18.99;15.36
4;9.28;0.32;2.42;0;210000;39.21;18.99;15.36
4;0.01;9.28;0.06;0;210000;39.21;18.99;15.36
4;0;0.01;0;0;210000;39.21;18.99;15.36
4;0;0;0;0;210000;39.21;18.99;15.36
4;0.04;0;0;0;210000;39.21;18.99;15.36
4;0.23;0.04;0.31;0;210000;39.21;18.99;15.36
4;8.41;0.23;0.52;0;210000;39.21;18.99;15.36
4;8.34;8.41;0;0;210000;39.21;18.99;15.36
4;8.92;8.34;3.17;0;210000;39.21;18.99;15.36
4;8.32;8.92;0.41;0;210000;39.21;18.99;15.36
4;18.53;8.32;9.83;0;210000;39.21;18.99;15.36
4;9.11;18.53;1.41;0;210000;39.21;18.99;15.36
4;3.28;9.11;0.05;0;210000;39.21;18.99;15.36
4;3.98;3.28;0.36;0;210000;39.21;18.99;15.36
4;5.95;3.98;0.44;0;210000;39.21;18.99;15.36
4;2.25;5.95;0.25;0;210000;39.21;18.99;15.36
4;4.69;2.25;5.77;0;210000;39.21;18.99;15.36
4;11.03;4.69;2.21;0;210000;39.21;18.99;15.36
4;28.29;11.03;7.27;1;210000;39.21;18.99;15.36
4;4.74;28.29;3.97;0;210000;39.21;18.99;15.36
4;0.47;4.74;1.03;0;210000;39.21;18.99;15.36
4;2.5;0.47;2.73;0;210000;39.21;18.99;15.36
4;20.02;2.5;13.8;0;210000;39.21;18.99;15.36
4;2.47;20.02;1.6;0;210000;39.21;18.99;15.36
4;15.39;2.47;7.31;0;210000;39.21;18.99;15.36
4;2.03;15.39;3.26;0;210000;39.21;18.99;15.36
4;19.52;2.03;11.59;0;210000;39.21;18.99;15.36
4;5.82;19.52;2.07;0;210000;39.21;18.99;15.36
4;9.77;5.82;8.94;0;210000;39.21;18.99;15.36
4;9.69;9.77;4.46;0;210000;39.21;18.99;15.36
4;4.34;9.69;1.14;0;210000;39.21;18.99;15.36
4;1.64;4.34;1.52;0;210000;39.21;18.99;15.36
4;4.21;1.64;1.44;0;210000;39.21;18.99;15.36
4;3.05;4.21;2.45;0;210000;39.21;18.99;15.36
4;37.65;3.05;14.66;1;210000;39.21;18.99;15.36
4;0.98;37.65;1.7;0;210000;39.21;18.99;15.36
4;0.35;0.98;0.05;0;210000;39.21;18.99;15.36
4;3.06;0.35;2.42;0;210000;39.21;18.99;15.36
4;6.61;3.06;0.99;0;210000;39.21;18.99;15.36
4;7.9;6.61;6.77;0;210000;39.21;18.99;15.36
4;2.61;7.9;1.95;0;210000;39.21;18.99;15.36
4;22.13;2.61;19.14;0;210000;39.21;18.99;15.36
4;0.65;22.13;3.65;0;210000;39.21;18.99;15.36
4;7.43;0.65;10.89;0;210000;39.21;18.99;15.36
4;1.97;7.43;3.98;0;210000;39.21;18.99;15.36
4;33.17;1.97;11.08;1;210000;39.21;18.99;15.36
4;6.48;33.17;12.15;0;210000;39.21;18.99;15.36
4;2.17;6.48;2.84;0;210000;39.21;18.99;15.36
4;10.34;2.17;4.54;0;210000;39.21;18.99;15.36
4;0.4;10.34;0.09;0;210000;39.21;18.99;15.36
4;1.31;0.4;1.51;0;210000;39.21;18.99;15.36
4;0.55;1.31;1.02;0;210000;39.21;18.99;15.36
4;5.45;0.55;3.84;0;210000;39.21;18.99;15.36
4;2.56;5.45;3.74;0;210000;39.21;18.99;15.36
4;9.77;2.56;6.68;0;210000;39.21;18.99;15.36
4;1.06;9.77;0.9;0;210000;39.21;18.99;15.36
4;1.15;1.06;4.23;0;210000;39.21;18.99;15.36
4;20.5;1.15;19.28;0;210000;39.21;18.99;15.36
4;5.25;20.5;12.18;0;210000;39.21;18.99;15.36
4;6.9;5.25;10.44;0;210000;39.21;18.99;15.36
4;8.17;6.9;12.18;0;210000;39.21;18.99;15.36
4;6.14;8.17;10.79;0;210000;39.21;18.99;15.36
4;5.66;6.14;7;0;210000;39.21;18.99;15.36
4;14.37;5.66;20.59;0;210000;39.21;18.99;15.36
4;7.52;14.37;10.98;0;210000;39.21;18.99;15.36
4;11.94;7.52;15.1;0;210000;39.21;18.99;15.36
4;16.18;11.94;17.84;0;210000;39.21;18.99;15.36
4;8.07;16.18;3.73;0;210000;39.21;18.99;15.36
4;4.63;8.07;11.86;0;210000;39.21;18.99;15.36
4;6.2;4.63;7.38;0;210000;39.21;18.99;15.36
4;1.19;6.2;1.95;0;210000;39.21;18.99;15.36
4;2.8;1.19;3.84;0;210000;39.21;18.99;15.36
4;15.52;2.8;11.64;0;210000;39.21;18.99;15.36
4;3.68;15.52;8.25;0;210000;39.21;18.99;15.36
4;10.5;3.68;11.47;0;210000;39.21;18.99;15.36
4;10.63;10.5;8.78;0;210000;39.21;18.99;15.36
4;1.55;10.63;1.45;0;210000;39.21;18.99;15.36
4;2.82;1.55;0.31;0;210000;39.21;18.99;15.36
4;4.26;2.82;5.13;0;210000;39.21;18.99;15.36
4;4.69;4.26;6.79;0;210000;39.21;18.99;15.36
4;1.11;4.69;4.66;0;210000;39.21;18.99;15.36
4;3.24;1.11;7.17;0;210000;39.21;18.99;15.36
4;15.34;3.24;13.5;0;210000;39.21;18.99;15.36
4;12.62;15.34;17.45;0;210000;39.21;18.99;15.36
4;9.7;12.62;12.72;0;210000;39.21;18.99;15.36
1;5.92;9.7;7.8;0;210000;55.87;22.08;18.63
1;7.81;5.92;13.94;0;210000;55.87;22.08;18.63
1;9.77;7.81;7.41;0;210000;55.87;22.08;18.63
1;10.9;9.77;8.98;0;210000;55.87;22.08;18.63
1;3.72;10.9;6.86;0;210000;55.87;22.08;18.63
1;0.89;3.72;4.23;0;210000;55.87;22.08;18.63
1;3.65;0.89;6.36;0;210000;55.87;22.08;18.63
1;11.27;3.65;7.36;0;210000;55.87;22.08;18.63
1;9.78;11.27;9.53;0;210000;55.87;22.08;18.63
1;7.3;9.78;3.51;0;210000;55.87;22.08;18.63
1;5.54;7.3;7.47;0;210000;55.87;22.08;18.63
1;12.27;5.54;3.49;0;210000;55.87;22.08;18.63
1;10.16;12.27;11.48;0;210000;55.87;22.08;18.63
1;6.58;10.16;3.58;0;210000;55.87;22.08;18.63
1;2.43;6.58;4.95;0;210000;55.87;22.08;18.63
1;6.06;2.43;3.98;0;210000;55.87;22.08;18.63
1;1;6.06;0.47;0;210000;55.87;22.08;18.63
1;7.06;1;2.69;0;210000;55.87;22.08;18.63
1;33.36;7.06;20.82;0;210000;55.87;22.08;18.63
1;2.57;33.36;6.41;0;210000;55.87;22.08;18.63
1;4.63;2.57;8.38;0;210000;55.87;22.08;18.63
1;14.78;4.63;11.24;0;210000;55.87;22.08;18.63
1;8.52;14.78;12.43;0;210000;55.87;22.08;18.63
1;2.39;8.52;4.46;0;210000;55.87;22.08;18.63
1;5.96;2.39;6.93;0;210000;55.87;22.08;18.63
1;24.1;5.96;17.91;0;210000;55.87;22.08;18.63
1;9.24;24.1;9.13;0;210000;55.87;22.08;18.63
1;7.41;9.24;7.99;0;210000;55.87;22.08;18.63
1;4.51;7.41;7.55;0;210000;55.87;22.08;18.63
1;18.86;4.51;16.33;0;210000;55.87;22.08;18.63
1;1.97;18.86;8.53;0;210000;55.87;22.08;18.63
1;6.97;1.97;14.43;0;210000;55.87;22.08;18.63
1;23.82;6.97;17.66;0;210000;55.87;22.08;18.63
1;17.04;23.82;16.45;0;210000;55.87;22.08;18.63
1;6.87;17.04;13.87;0;210000;55.87;22.08;18.63
1;12.34;6.87;19.81;0;210000;55.87;22.08;18.63
1;14.76;12.34;13.6;0;210000;55.87;22.08;18.63
1;31.15;14.76;20.83;0;210000;55.87;22.08;18.63
1;9.49;31.15;6.58;0;210000;55.87;22.08;18.63
1;18.99;9.49;25.71;0;210000;55.87;22.08;18.63
1;24.88;18.99;22.12;0;210000;55.87;22.08;18.63
1;22.75;24.88;14.01;0;210000;55.87;22.08;18.63
1;7.34;22.75;18.3;0;210000;55.87;22.08;18.63
1;24.6;7.34;35.08;0;210000;55.87;22.08;18.63
1;55.87;24.6;41.27;0;210000;55.87;22.08;18.63
1;26.65;55.87;28.4;0;210000;55.87;22.08;18.63
1;7.17;26.65;10.81;0;210000;55.87;22.08;18.63
1;12.02;7.17;9.11;0;210000;55.87;22.08;18.63
1;15.79;12.02;14.59;0;210000;55.87;22.08;18.63
1;12.07;15.79;7.25;0;210000;55.87;22.08;18.63
1;1.53;12.07;3.66;0;210000;55.87;22.08;18.63
1;9.91;1.53;7.63;0;210000;55.87;22.08;18.63
1;6.37;9.91;10.63;0;210000;55.87;22.08;18.63
1;7.32;6.37;5.5;0;210000;55.87;22.08;18.63
1;4.57;7.32;5.9;0;210000;55.87;22.08;18.63
1;15.6;4.57;8.63;0;210000;55.87;22.08;18.63
1;8.87;15.6;7.39;0;210000;55.87;22.08;18.63
1;18.4;8.87;18.68;0;210000;55.87;22.08;18.63
1;13.45;18.4;17.43;0;210000;55.87;22.08;18.63
1;12.39;13.45;15.66;0;210000;55.87;22.08;18.63
1;4.67;12.39;3.71;0;210000;55.87;22.08;18.63
1;22.03;4.67;13.88;0;210000;55.87;22.08;18.63
1;8.54;22.03;10.77;0;210000;55.87;22.08;18.63
1;1.62;8.54;5.84;0;210000;55.87;22.08;18.63
1;7.44;1.62;11;0;210000;55.87;22.08;18.63
1;3.22;7.44;3.14;0;210000;55.87;22.08;18.63
1;8.4;3.22;3.56;0;210000;55.87;22.08;18.63
1;14.15;8.4;10.96;0;210000;55.87;22.08;18.63
1;5.56;14.15;3.5;0;210000;55.87;22.08;18.63
1;13.69;5.56;6.08;0;210000;55.87;22.08;18.63
1;21.35;13.69;16.57;0;210000;55.87;22.08;18.63
1;26.38;21.35;19.39;0;210000;55.87;22.08;18.63
1;15.26;26.38;14.9;0;210000;55.87;22.08;18.63
1;12.7;15.26;9.75;0;210000;55.87;22.08;18.63
1;20.97;12.7;17.76;0;210000;55.87;22.08;18.63
1;2.5;20.97;7.13;0;210000;55.87;22.08;18.63
1;6.74;2.5;8.1;0;210000;55.87;22.08;18.63
1;5.91;6.74;5.23;0;210000;55.87;22.08;18.63
1;7.88;5.91;2.19;0;210000;55.87;22.08;18.63
1;4.37;7.88;8.55;0;210000;55.87;22.08;18.63
1;3.16;4.37;4.17;0;210000;55.87;22.08;18.63
1;3.84;3.16;7.41;0;210000;55.87;22.08;18.63
1;17.68;3.84;8.92;0;210000;55.87;22.08;18.63
1;7.99;17.68;13.67;0;210000;55.87;22.08;18.63
1;12.84;7.99;11.13;0;210000;55.87;22.08;18.63
1;9.81;12.84;9.63;0;210000;55.87;22.08;18.63
1;11.83;9.81;15.21;0;210000;55.87;22.08;18.63
1;10.46;11.83;11.31;0;210000;55.87;22.08;18.63
1;18.53;10.46;15.15;0;210000;55.87;22.08;18.63
1;5.01;18.53;6.72;0;210000;55.87;22.08;18.63
1;3.91;5.01;4.46;0;210000;55.87;22.08;18.63
2;10.59;3.91;7.2;0;210000;27.79;11.43;8.61
2;6.31;10.59;7.37;0;210000;27.79;11.43;8.61
2;9.97;6.31;5.7;0;210000;27.79;11.43;8.61
2;11.96;9.97;7.37;0;210000;27.79;11.43;8.61
2;8.97;11.96;14.35;0;210000;27.79;11.43;8.61
2;4.6;8.97;1.25;0;210000;27.79;11.43;8.61
2;8.16;4.6;5.93;0;210000;27.79;11.43;8.61
2;1.06;8.16;7.39;0;210000;27.79;11.43;8.61
2;9.6;1.06;6.68;0;210000;27.79;11.43;8.61
2;2.05;9.6;5.62;0;210000;27.79;11.43;8.61
2;3.72;2.05;4.27;0;210000;27.79;11.43;8.61
2;18.21;3.72;10.64;0;210000;27.79;11.43;8.61
2;8.86;18.21;17.58;0;210000;27.79;11.43;8.61
2;6.75;8.86;10.95;0;210000;27.79;11.43;8.61
2;1.99;6.75;6.28;0;210000;27.79;11.43;8.61
2;6.35;1.99;9.17;0;210000;27.79;11.43;8.61
2;1.54;6.35;2.56;0;210000;27.79;11.43;8.61
2;0.46;1.54;2.36;0;210000;27.79;11.43;8.61
2;0.75;0.46;1.51;0;210000;27.79;11.43;8.61
2;5.17;0.75;1.96;0;210000;27.79;11.43;8.61
2;1.02;5.17;2.21;0;210000;27.79;11.43;8.61
2;1.1;1.02;1.36;0;210000;27.79;11.43;8.61
2;1.85;1.1;2.6;0;210000;27.79;11.43;8.61
2;3.48;1.85;2.72;0;210000;27.79;11.43;8.61
2;2.53;3.48;4.17;0;210000;27.79;11.43;8.61
2;7.62;2.53;9.49;0;210000;27.79;11.43;8.61
2;4.39;7.62;2.23;0;210000;27.79;11.43;8.61
2;3.89;4.39;7.41;0;210000;27.79;11.43;8.61
2;0.67;3.89;0.59;0;210000;27.79;11.43;8.61
2;2.39;0.67;4.27;0;210000;27.79;11.43;8.61
2;1.02;2.39;2.1;0;210000;27.79;11.43;8.61
2;2.46;1.02;3.26;0;210000;27.79;11.43;8.61
2;4.26;2.46;3.87;0;210000;27.79;11.43;8.61
2;1.79;4.26;2.19;0;210000;27.79;11.43;8.61
2;7.28;1.79;9.04;0;210000;27.79;11.43;8.61
2;5.12;7.28;6.36;0;210000;27.79;11.43;8.61
2;1.82;5.12;3.3;0;210000;27.79;11.43;8.61
2;2.26;1.82;4.52;0;210000;27.79;11.43;8.61
2;1.16;2.26;5.86;0;210000;27.79;11.43;8.61
2;2.91;1.16;6.58;0;210000;27.79;11.43;8.61
2;9.22;2.91;5.64;0;210000;27.79;11.43;8.61
2;1.99;9.22;1.24;0;210000;27.79;11.43;8.61
2;2.19;1.99;1.84;0;210000;27.79;11.43;8.61
2;6.79;2.19;3.62;0;210000;27.79;11.43;8.61
2;2.14;6.79;1.04;0;210000;27.79;11.43;8.61
2;0.63;2.14;1.09;0;210000;27.79;11.43;8.61
2;1.25;0.63;0.59;0;210000;27.79;11.43;8.61
2;0.09;1.25;0.07;0;210000;27.79;11.43;8.61
2;0.58;0.09;2.67;0;210000;27.79;11.43;8.61
2;0.7;0.58;1.06;0;210000;27.79;11.43;8.61
2;0.92;0.7;0.77;0;210000;27.79;11.43;8.61
2;0.54;0.92;0;0;210000;27.79;11.43;8.61
2;1.34;0.54;1.04;0;210000;27.79;11.43;8.61
2;0.61;1.34;0.1;0;210000;27.79;11.43;8.61
2;0.75;0.61;0.16;0;210000;27.79;11.43;8.61
2;0.4;0.75;0.1;0;210000;27.79;11.43;8.61
2;0.02;0.4;0.04;0;210000;27.79;11.43;8.61
2;0.23;0.02;0;0;210000;27.79;11.43;8.61
2;0.62;0.23;0;0;210000;27.79;11.43;8.61
2;0.03;0.62;0;0;210000;27.79;11.43;8.61
2;0.04;0.03;0;0;210000;27.79;11.43;8.61
2;0.27;0.04;0;0;210000;27.79;11.43;8.61
2;0.18;0.27;0;0;210000;27.79;11.43;8.61
2;0.08;0.18;0;0;210000;27.79;11.43;8.61
2;0.28;0.08;0;0;210000;27.79;11.43;8.61
2;0.85;0.28;0;0;210000;27.79;11.43;8.61
2;0.39;0.85;0;0;210000;27.79;11.43;8.61
2;1.5;0.39;0;0;210000;27.79;11.43;8.61
2;0.95;1.5;0;0;210000;27.79;11.43;8.61
2;0.23;0.95;2.15;0;210000;27.79;11.43;8.61
2;1.79;0.23;0.77;0;210000;27.79;11.43;8.61
2;0.94;1.79;3.08;0;210000;27.79;11.43;8.61
2;0.04;0.94;0;0;210000;27.79;11.43;8.61
2;0.29;0.04;0;0;210000;27.79;11.43;8.61
2;0.07;0.29;0;0;210000;27.79;11.43;8.61
2;0;0.07;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0.01;0;0;0;210000;27.79;11.43;8.61
2;0.02;0.01;0;0;210000;27.79;11.43;8.61
2;0.01;0.02;0;0;210000;27.79;11.43;8.61
2;0.02;0.01;0;0;210000;27.79;11.43;8.61
2;0.01;0.02;0;0;210000;27.79;11.43;8.61
2;0;0.01;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0.01;0;0;0;210000;27.79;11.43;8.61
2;0;0.01;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
2;0;0;0;0;210000;27.79;11.43;8.61
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0.01;0;0;0;210000;16.54;1.92;0.59
3;0;0.01;0;0;210000;16.54;1.92;0.59
3;0.02;0;0;0;210000;16.54;1.92;0.59
3;0.01;0.02;0;0;210000;16.54;1.92;0.59
3;0.04;0.01;0;0;210000;16.54;1.92;0.59
3;0.02;0.04;0;0;210000;16.54;1.92;0.59
3;0;0.02;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0;0;0;0;210000;16.54;1.92;0.59
3;0.03;0;0;0;210000;16.54;1.92;0.59
